scenario,baseline,seed,regularization,iterations,regularization_param,iterations_param,rmse,rmse_percent,coverage,coverage_percent,mean_ess,runtime_sec,peak_memory_mb
sigmaV2_10_sigmaW2_10,DPFOT-HMC,11,0.24,20,epsilon,sinkhorn_iters,29.379493713378906,62.760284423828125,0.2630000114440918,26.30000114440918,200.00001525878906,4.167797803878784,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,22,0.24,20,epsilon,sinkhorn_iters,29.82080078125,63.702999114990234,0.24799999594688416,24.799999237060547,200.00001525878906,4.10869026184082,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,33,0.24,20,epsilon,sinkhorn_iters,29.92945098876953,63.935096740722656,0.24899999797344208,24.899999618530273,200.00001525878906,4.009590148925781,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,44,0.24,20,epsilon,sinkhorn_iters,28.566669464111328,61.02393341064453,0.27000001072883606,27.000001907348633,200.00001525878906,4.405470132827759,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,55,0.24,20,epsilon,sinkhorn_iters,29.44186782836914,62.893524169921875,0.3009999990463257,30.100000381469727,200.00001525878906,3.8891613483428955,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,11,0.24,50,epsilon,sinkhorn_iters,30.709880828857422,65.60224151611328,0.5680000185966492,56.80000305175781,200.00001525878906,7.805377006530762,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,22,0.24,50,epsilon,sinkhorn_iters,29.968515396118164,64.01854705810547,0.5659999847412109,56.599998474121094,200.00001525878906,7.575417757034302,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,33,0.24,50,epsilon,sinkhorn_iters,29.277822494506836,62.5430908203125,0.5649999976158142,56.5,200.00001525878906,7.600979328155518,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,44,0.24,50,epsilon,sinkhorn_iters,30.07013511657715,64.23562622070312,0.5260000228881836,52.60000228881836,200.00001525878906,7.275233507156372,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,55,0.24,50,epsilon,sinkhorn_iters,30.106422424316406,64.31314086914062,0.5450000166893005,54.5,200.00001525878906,7.3778581619262695,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,11,0.24,100,epsilon,sinkhorn_iters,31.519800186157227,67.33238983154297,0.6209999918937683,62.099998474121094,200.00001525878906,13.802273511886597,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,22,0.24,100,epsilon,sinkhorn_iters,32.266563415527344,68.92761993408203,0.6600000262260437,66.0,200.00001525878906,13.71805214881897,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,33,0.24,100,epsilon,sinkhorn_iters,31.765079498291016,67.85635375976562,0.652999997138977,65.30000305175781,200.00001525878906,13.893891334533691,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,44,0.24,100,epsilon,sinkhorn_iters,34.781036376953125,74.29901885986328,0.6309999823570251,63.099998474121094,200.00001525878906,14.543991088867188,0.0
sigmaV2_10_sigmaW2_10,DPFOT-HMC,55,0.24,100,epsilon,sinkhorn_iters,31.58991241455078,67.48216247558594,0.6389999985694885,63.900001525878906,200.00001525878906,14.714911937713623,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,0.2,1,transport_strength,transport_passes,25.291282653808594,54.027069091796875,0.8529999852180481,85.29999542236328,200.00001525878906,0.3781275749206543,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,0.2,1,transport_strength,transport_passes,25.202083587646484,53.83652114868164,0.8550000190734863,85.5,200.00001525878906,0.39240121841430664,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,0.2,1,transport_strength,transport_passes,25.192127227783203,53.81525421142578,0.8489999771118164,84.89999389648438,200.00001525878906,0.49212098121643066,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,0.2,1,transport_strength,transport_passes,25.038599014282227,53.48728942871094,0.8669999837875366,86.69999694824219,200.00001525878906,0.4537031650543213,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,0.2,1,transport_strength,transport_passes,26.018495559692383,55.58053970336914,0.843999981880188,84.4000015258789,200.00001525878906,0.37211060523986816,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,0.2,2,transport_strength,transport_passes,24.718730926513672,52.80398941040039,0.722000002861023,72.19999694824219,200.00001525878906,0.6054420471191406,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,0.2,2,transport_strength,transport_passes,25.53611183166504,54.550071716308594,0.6859999895095825,68.5999984741211,200.00001525878906,0.5718529224395752,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,0.2,2,transport_strength,transport_passes,27.104990005493164,57.9015007019043,0.671999990940094,67.19999694824219,200.00001525878906,0.5308120250701904,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,0.2,2,transport_strength,transport_passes,25.50824546813965,54.490543365478516,0.7089999914169312,70.9000015258789,200.00001525878906,0.5515642166137695,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,0.2,2,transport_strength,transport_passes,23.61905860900879,50.45487594604492,0.7160000205039978,71.5999984741211,200.00001525878906,0.5817267894744873,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,0.2,4,transport_strength,transport_passes,29.58523178100586,63.19977569580078,0.44600000977516174,44.60000228881836,200.00001525878906,0.9597220420837402,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,0.2,4,transport_strength,transport_passes,27.53934097290039,58.8293571472168,0.4569999873638153,45.69999694824219,200.00001525878906,0.9225211143493652,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,0.2,4,transport_strength,transport_passes,29.685197830200195,63.41332244873047,0.453000009059906,45.29999923706055,200.00001525878906,1.0445551872253418,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,0.2,4,transport_strength,transport_passes,28.268808364868164,60.38764190673828,0.460999995470047,46.099998474121094,200.00001525878906,0.978003978729248,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,0.2,4,transport_strength,transport_passes,32.47246551513672,69.36746978759766,0.41600000858306885,41.60000228881836,200.00001525878906,1.0180447101593018,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,0.35,1,transport_strength,transport_passes,24.100061416625977,51.482391357421875,0.7279999852180481,72.79999542236328,200.00001525878906,0.3744699954986572,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,0.35,1,transport_strength,transport_passes,25.47244644165039,54.41407012939453,0.7059999704360962,70.5999984741211,200.00001525878906,0.3965909481048584,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,0.35,1,transport_strength,transport_passes,25.398073196411133,54.25519943237305,0.7149999737739563,71.5,200.00001525878906,0.4975318908691406,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,0.35,1,transport_strength,transport_passes,23.984434127807617,51.235389709472656,0.734000027179718,73.4000015258789,200.00001525878906,0.38800811767578125,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,0.35,1,transport_strength,transport_passes,23.95058250427246,51.16307830810547,0.7300000190734863,73.0,200.00001525878906,0.3485848903656006,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,0.35,2,transport_strength,transport_passes,29.586580276489258,63.20265579223633,0.45500001311302185,45.5,200.00001525878906,0.5623941421508789,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,0.35,2,transport_strength,transport_passes,30.151704788208008,64.40987396240234,0.4189999997615814,41.900001525878906,200.00001525878906,0.548736572265625,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,0.35,2,transport_strength,transport_passes,29.874855041503906,63.8184700012207,0.4480000138282776,44.80000305175781,200.00001525878906,0.5772016048431396,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,0.35,2,transport_strength,transport_passes,28.978715896606445,61.90414047241211,0.4580000042915344,45.79999923706055,200.00001525878906,0.6463229656219482,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,0.35,2,transport_strength,transport_passes,29.10295867919922,62.16954803466797,0.4399999976158142,44.0,200.00001525878906,0.5461077690124512,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,0.35,4,transport_strength,transport_passes,36.65346145629883,78.29888153076172,0.16500000655651093,16.5,200.00001525878906,0.9304265975952148,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,0.35,4,transport_strength,transport_passes,35.604469299316406,76.05803680419922,0.16599999368190765,16.599998474121094,200.00001525878906,0.9768812656402588,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,0.35,4,transport_strength,transport_passes,35.467674255371094,75.76580810546875,0.16200000047683716,16.200000762939453,200.00001525878906,1.0695631504058838,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,0.35,4,transport_strength,transport_passes,36.120155334472656,77.15963745117188,0.16099999845027924,16.100000381469727,200.00001525878906,1.13531494140625,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,0.35,4,transport_strength,transport_passes,35.35283279418945,75.5204849243164,0.17599999904632568,17.600000381469727,200.00001525878906,1.0529744625091553,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,0.5,1,transport_strength,transport_passes,26.775209426879883,57.197025299072266,0.5389999747276306,53.89999771118164,200.00001525878906,0.3370649814605713,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,0.5,1,transport_strength,transport_passes,27.934898376464844,59.67434310913086,0.5189999938011169,51.89999771118164,200.00001525878906,0.3319978713989258,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,0.5,1,transport_strength,transport_passes,28.331905364990234,60.52242660522461,0.5429999828338623,54.29999923706055,200.00001525878906,0.3309366703033447,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,0.5,1,transport_strength,transport_passes,25.7956485748291,55.104496002197266,0.5609999895095825,56.099998474121094,200.00001525878906,0.3319985866546631,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,0.5,1,transport_strength,transport_passes,27.160884857177734,58.02090072631836,0.5410000085830688,54.10000228881836,200.00001525878906,0.332167387008667,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,0.5,2,transport_strength,transport_passes,34.507911682128906,73.715576171875,0.24500000476837158,24.5,200.00001525878906,0.49300146102905273,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,0.5,2,transport_strength,transport_passes,34.49586868286133,73.68984985351562,0.2590000033378601,25.899999618530273,200.00001525878906,0.49874258041381836,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,0.5,2,transport_strength,transport_passes,33.952964782714844,72.53009796142578,0.257999986410141,25.799999237060547,200.00001525878906,0.49433445930480957,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,0.5,2,transport_strength,transport_passes,34.390995025634766,73.4658203125,0.2409999966621399,24.100000381469727,200.00001525878906,0.5151848793029785,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,0.5,2,transport_strength,transport_passes,31.472591400146484,67.23153686523438,0.2639999985694885,26.399999618530273,200.00001525878906,0.49629759788513184,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,0.5,4,transport_strength,transport_passes,38.77529525756836,82.83152770996094,0.05299999937415123,5.299999713897705,200.00001525878906,0.804811954498291,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,0.5,4,transport_strength,transport_passes,38.59917449951172,82.4552993774414,0.05400000140070915,5.400000095367432,200.00001525878906,0.8029613494873047,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,0.5,4,transport_strength,transport_passes,36.79123306274414,78.59319305419922,0.04699999839067459,4.699999809265137,200.00001525878906,0.8035800457000732,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,44,0.5,4,transport_strength,transport_passes,37.523929595947266,80.15837097167969,0.05000000074505806,5.0,200.00001525878906,0.8017923831939697,0.0
sigmaV2_10_sigmaW2_10,DPF-GradNet,55,0.5,4,transport_strength,transport_passes,34.79241943359375,74.32333374023438,0.06400000303983688,6.400000095367432,200.00001525878906,0.795778751373291,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,11,0.2,1,transport_strength,hmc_steps,25.527420043945312,54.5315055847168,0.8500000238418579,85.0,200.00001525878906,1.0372700691223145,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,22,0.2,1,transport_strength,hmc_steps,25.34358787536621,54.13880920410156,0.8510000109672546,85.0999984741211,200.00001525878906,1.0468535423278809,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,33,0.2,1,transport_strength,hmc_steps,25.414493560791016,54.29027557373047,0.843999981880188,84.4000015258789,200.00001525878906,1.037951946258545,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,44,0.2,1,transport_strength,hmc_steps,25.582185745239258,54.648494720458984,0.8360000252723694,83.60000610351562,200.00001525878906,1.0435242652893066,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,55,0.2,1,transport_strength,hmc_steps,25.303407669067383,54.052974700927734,0.8349999785423279,83.5,200.00001525878906,1.027768611907959,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,11,0.2,2,transport_strength,hmc_steps,25.483016967773438,54.43665313720703,0.8410000205039978,84.0999984741211,200.00001525878906,1.6856472492218018,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,22,0.2,2,transport_strength,hmc_steps,25.267417907714844,53.97608947753906,0.8510000109672546,85.0999984741211,200.00001525878906,1.6879198551177979,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,33,0.2,2,transport_strength,hmc_steps,25.54665756225586,54.572601318359375,0.8339999914169312,83.4000015258789,200.00001525878906,2.4394569396972656,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,44,0.2,2,transport_strength,hmc_steps,25.02489471435547,53.45801544189453,0.8510000109672546,85.0999984741211,200.00001525878906,2.1053524017333984,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,55,0.2,2,transport_strength,hmc_steps,25.286317825317383,54.0164680480957,0.8429999947547913,84.30000305175781,200.00001525878906,2.0126423835754395,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,11,0.2,4,transport_strength,hmc_steps,26.044540405273438,55.63617706298828,0.8460000157356262,84.5999984741211,200.00001525878906,3.5333616733551025,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,22,0.2,4,transport_strength,hmc_steps,25.55998420715332,54.60107421875,0.8460000157356262,84.5999984741211,200.00001525878906,3.576104164123535,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,33,0.2,4,transport_strength,hmc_steps,26.049142837524414,55.6460075378418,0.8339999914169312,83.4000015258789,200.00001525878906,3.603980302810669,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,44,0.2,4,transport_strength,hmc_steps,25.32591438293457,54.10105514526367,0.8529999852180481,85.29999542236328,200.00001525878906,3.6370937824249268,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,55,0.2,4,transport_strength,hmc_steps,24.976160049438477,53.35390853881836,0.8450000286102295,84.5,200.00001525878906,3.531100273132324,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,11,0.35,1,transport_strength,hmc_steps,25.11299705505371,53.64622116088867,0.7129999995231628,71.30000305175781,200.00001525878906,1.1974427700042725,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,22,0.35,1,transport_strength,hmc_steps,25.110815048217773,53.64155960083008,0.7200000286102295,72.0,200.00001525878906,1.1675705909729004,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,33,0.35,1,transport_strength,hmc_steps,27.036043167114258,57.754215240478516,0.6800000071525574,68.0,200.00001525878906,1.2398290634155273,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,44,0.35,1,transport_strength,hmc_steps,23.787466049194336,50.81462860107422,0.746999979019165,74.69999694824219,200.00001525878906,1.1675102710723877,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,55,0.35,1,transport_strength,hmc_steps,25.320539474487305,54.089569091796875,0.7080000042915344,70.80000305175781,200.00001525878906,1.158756971359253,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,11,0.35,2,transport_strength,hmc_steps,25.38547134399414,54.228275299072266,0.7179999947547913,71.80000305175781,200.00001525878906,2.062920331954956,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,22,0.35,2,transport_strength,hmc_steps,24.4005069732666,52.124202728271484,0.718999981880188,71.9000015258789,200.00001525878906,2.088792085647583,0.0
sigmaV2_10_sigmaW2_10,DPFNet-HMC,33,0.35,2,transport_strength,hmc_steps,26.578256607055664,56.77629852294922,0.6729999780654907,67.29999542236328,200.00001525878906,1.996372938156128,0.0
